"SEN","25/01/2021","10","1698.6055","4230.1215","22.0714","1109.609","19499.9179","158.6598","462.5787","2169.9355","0","3266.1612","1699.2284"
"SEN","25/01/2021","11","2011.0368","4890.5261","6.8768","1149.9134","18671.9866","151.782","459.3166","2759.1371","0","3174.8415","1743.5478"
"SEN","25/01/2021","12","2141.9483","4941.9172","16.7605","1143.9083","18712.9951","153.2787","457.3432","2822.1945","0","3177.6078","1928.7322"
"SEN","25/01/2021","13","2088.3271","4857.488","22.369","1138.0191","19096.0003","150.0221","458.448","2953.1342","0","3202.4818","1988.5421"
"SEN","25/01/2021","14","2015.6954","4804.8506","22.6929","1142.5963","19467.4308","155.9474","456.5029","3022.8398","0","3194.8676","2084.1446"
"SEN","25/01/2021","15","1889.9797","4750.5895","23.7109","1141.4583","19722.8815","162.3177","456.602","2928.9008","0","3188.0567","2093.737"
"SEN","25/01/2021","16","1913.1688","4496.7229","22.4193","1137.6844","19979.644","178.9089","459.025","3013.2544","0","3184.2554","2122.5417"
"SEN","25/01/2021","17","1867.5139","4036.5716","20.9283","1146.5449","20234.852","283.9895","463.6349","3296.167","0","3149.0968","2192.1129"
"SEN","25/01/2021","18","1831.5316","2141.2851","20.4284","1148.8992","20578.8752","296.9788","450.9741","4325.6353","0","3246.8329","2099.5711"
"SEN","25/01/2021","19","1749.6106","142.746","19.1","1149.3225","21454.4256","306.3002","452.0015","5857.1367","0","3405.5481","2261.4834"
"SEN","25/01/2021","20","1725.6778","0.0003","15.7002","1265.3382","21873.2823","302.4833","462.8668","6946.5719","0","3468.3903","2336.7999"
"SEN","25/01/2021","21","1704.4295","0.0003","19.7935","1286.2465","22308.4323","304.9244","469.4235","6226.3113","0","3521.7335","2260.7886"
"SEN","25/01/2021","22","1496.6831","0.0005","22.125","1136.3498","22281.7594","297.6075","477.2623","5765.6207","0","3526.8545","2103.891"
"SEN","25/01/2021","23","1271.2057","0.0003","11.6254","1135.3464","22009.9962","289.3918","479.1039","4776.2198","0","3518.3509","2002.7861"
